meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,mean_f0,min_f0,max_f0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
3658.1410878296683,0.031849016,-0.0055160522,-0.019073486328125,0.0107269287109375,0.0298004150390625,0.4397311,3.2511554,4854.377947899785,0.005643473,0,3658.1410878296683,0.02890056,0.0035800054,0.06684735,8369.973776223776,1664.0625,14718.75,13054.6875,0.3490868629798932,82.71098996191452,65.40639132514966,99.71184887709214,-326.1057,117.40666,12.37418,40.461025,3.0406873,17.448341,-8.031308,15.382923,-9.986753,3.6699846,-2.3853319,4.6864057,-12.837643,'Female'
1658.460321965475,0.06009331,-0.0035552979,-0.0160980224609375,0.00421142578125,0.0203094482421875,1.2223822,25.134077,2754.256661916311,0.00044225322,0,1658.460321965475,0.03810323,0.0014903491,0.34363636,3217.7083333333335,304.6875,12375.0,12070.3125,0.617407669073336,79.9498747452175,65.40639132514966,110.63722351746388,-387.68375,108.20221,21.607018,23.545208,24.440367,9.813796,-8.506932,-1.8623452,-0.71104234,0.79347813,9.946464,-4.9526677,-4.732559,'Female'
5988.37571426972,0.014394883,-0.0039520264,-0.00775146484375,0.001129150390625,0.008880615234375,0.7247884,4.8717117,5763.259263441603,0.02123872,0,5988.37571426972,0.012052393,0.0020204722,0.032420784,12849.992148241206,5015.625,16382.8125,11367.1875,0.24143470235442888,513.4298324371844,81.93226047174862,2068.9643150591514,-391.51642,68.43205,6.519405,41.92515,16.852194,18.055164,-14.116019,23.328817,-4.212728,4.102788,-6.884091,21.92003,-8.015055,'Female'
5907.617719511646,0.014433512,-0.0039520264,-0.0088958740234375,0.0026092529296875,0.011505126953125,-0.1064422,5.402273,5779.374141401541,0.024698468,0,5907.617719511646,0.013084146,0.0038088094,0.033623137,13091.393336776859,6117.1875,16617.1875,10500.0,0.19256910892104745,347.6427476730125,76.00520839822768,1770.1955762794225,-345.2531,82.50294,-0.50868213,24.585648,13.3910675,16.306013,-21.684748,19.786549,0.6450503,3.4846184,-11.068303,24.700047,-8.211596,'Female'
2495.997188669998,0.049632605,-0.0035552979,-0.0244140625,0.004638671875,0.029052734375,1.5188075,5.9406595,3133.2640032397435,0.002191525,0,2495.997188669998,0.039018936,0.0019784241,0.13855936,4518.1884765625,820.3125,15351.5625,14531.25,0.931169584538454,90.40785978914644,67.32294488175604,108.1102658399776,-398.36255,132.40685,14.55378,26.094019,-7.0649548,13.865016,-3.95276,-1.1053486,-10.277901,4.5214176,3.2573936,-5.994348,3.0039537,'Female'
1446.959267946653,0.058829833,-0.004058838,-0.0316619873046875,0.00372314453125,0.0353851318359375,1.5439383,4.694903,2620.8980032030336,0.00026855464,0,1446.959267946653,0.046023954,0.0012877882,0.12277527,2321.6727120535716,468.75,9890.625,9421.875,0.8060776460398582,91.15791422611757,65.40639132514966,135.4258854679408,-425.184,150.45082,16.85741,25.065523,-2.0881772,12.329061,1.1987267,-1.9853754,-9.851171,-0.22133276,3.3752608,-14.579331,0.42261097,'Female'
1886.9083514568676,0.023445366,-0.0032653809,-0.0125732421875,0.002899169921875,0.015472412109375,0.88215405,5.935837,3430.870850697932,0.0005911781,0,1886.9083514568676,0.019626189,0.0017444077,0.058488365,3668.7580958549224,562.5,13312.5,12750.0,0.9839881456496882,78.51002773174221,65.40639132514966,113.22324603078411,-450.82193,161.67648,24.08885,33.69081,5.184906,9.762499,-9.713853,21.149487,-8.041739,-0.3757109,6.454423,4.3272204,-4.573469,'Male'
2067.197613756079,0.05506097,-0.002090454,-0.01788330078125,0.0040740966796875,0.0219573974609375,1.1793256,10.425935,2879.7198491178606,0.0014330962,0,2067.197613756079,0.03808859,0.0009007871,0.16114044,4045.3689759036147,539.0625,12046.875,11507.8125,0.6829057107201311,71.57065761579881,65.40639132514966,88.83315834800462,-415.3092,145.36401,8.323871,31.972683,11.954453,1.8141634,-9.691101,9.013526,1.9402883,-7.070877,-2.268616,-5.4515996,-1.199628,'Male'
3683.08591639506,0.13306022,-0.0038452148,-0.040985107421875,0.0086517333984375,0.0496368408203125,0.8463698,4.089411,4028.7203512032665,0.010164741,0,3683.08591639506,0.094560064,0.00047505164,0.33231506,7383.170324427481,421.875,16125.0,15703.125,0.8015362270153575,70.70933094275581,65.40639132514966,104.42763330455712,-325.8277,125.13548,7.3867507,32.921158,14.651527,13.531233,-7.644703,10.334654,2.3790104,0.95578235,-5.8579755,4.3594384,7.218145,'Male'
2467.2280611592028,0.1442588,-0.0050811768,-0.0475006103515625,0.019134521484375,0.0666351318359375,0.37273315,4.41797,3731.592512490611,0.0029190443,0,2467.2280611592028,0.10380488,0.0031361778,0.4168815,5128.943101415094,679.6875,15679.6875,15000.0,1.0154168563476358,85.399139669448,65.40639132514966,107.48759652776705,-322.80865,145.34048,26.87177,29.762442,23.839346,11.547281,-2.7865222,10.0552435,7.0851707,-4.293573,-8.180451,2.4733822,1.7010815,'Male'
4965.958639625541,0.045695767,-0.0030670166,-0.0138702392578125,0.0035247802734375,0.01739501953125,1.0189523,10.731691,5221.231949985648,0.019039113,0,4965.958639625541,0.031647038,0.0015674998,0.1448932,10387.699083011583,609.375,16171.875,15562.5,0.47897671196270536,88.24511343859163,65.40639132514966,112.57112811964524,-367.10535,89.53051,13.7762785,34.027756,3.710722,19.649035,-11.410765,14.171194,-5.450989,4.7263865,-8.739041,8.126491,-0.4096754,'Female'
4166.6568311068495,0.06043835,-0.004257202,-0.0245361328125,0.0081329345703125,0.0326690673828125,1.921615,11.075103,4749.308046548316,0.011075368,0,4166.6568311068495,0.04499736,0.0026196698,0.1655161,8756.094398340249,867.1875,15937.5,15070.3125,0.5206616679135766,86.4937162131652,70.50692450564009,105.64102395561046,-334.89767,96.4168,7.3746667,48.570107,9.079904,9.883039,-14.574932,16.706238,-8.319518,3.342307,-5.2075505,5.5126657,-4.1109395,'Female'
5541.497388440027,0.042572778,-0.0032348633,-0.0138092041015625,0.003082275390625,0.0168914794921875,-0.32272536,46.796738,5541.890363209617,0.04507113,0,5541.497388440027,0.027853558,0.0032155735,0.19454616,12022.629310344828,562.5,15960.9375,15398.4375,0.2930224458258961,66.08109344905205,65.40639132514966,68.10519982075922,-313.6143,80.80653,7.2527413,35.6292,6.4321413,20.46152,-7.575547,14.298451,-9.977277,5.6319323,-7.791413,5.225263,-12.6011915,'Male'
5222.108919619623,0.040871512,-0.002822876,-0.014617919921875,0.001068115234375,0.01568603515625,1.2148457,6.540963,5453.699605974266,0.036605276,0,5222.108919619623,0.031109704,0.0016174968,0.09612152,11263.323392116183,2062.5,16781.25,14718.75,0.4063623924796209,86.0338421194257,65.40639132514966,109.99999999999999,-354.93326,83.29037,17.795103,37.169426,6.9885616,29.606403,-3.6469097,15.543967,-8.520344,8.052617,-6.3916574,10.0637665,-10.36863,'Male'
5678.052527285587,0.008753466,-0.002960205,-0.00628662109375,0.001068115234375,0.007354736328125,0.2179706,11.786324,5755.76467770972,0.01612338,0,5678.052527285587,0.0075760623,0.0032061818,0.030054227,12629.452284946237,1664.0625,15726.5625,14062.5,0.24230965109916552,745.6283399622411,65.40639132514966,1595.3895820334742,-424.68262,75.44352,0.48133352,29.695858,6.338434,21.695232,-9.502102,22.544075,1.8892503,12.342132,-9.664867,20.103695,4.43325,'Female'
5471.599362007728,0.01219902,-0.0033874512,-0.0072174072265625,0.0016021728515625,0.008819580078125,0.25590414,10.152014,5857.4573229127345,0.012939012,0,5471.599362007728,0.010157347,0.0015786419,0.03588352,12558.810763888889,3703.125,15960.9375,12257.8125,0.2819766266851286,643.1592533575881,65.40639132514966,2033.4207464951999,-410.92352,83.8517,11.24317,31.674534,9.133643,18.891706,-8.805504,25.169653,2.943421,10.556094,-12.308461,19.044798,4.5893188,'Female'
4970.830475433126,0.031378996,-0.004196167,-0.0099639892578125,0.002899169921875,0.0128631591796875,1.1483865,7.9267006,5609.356186256245,0.010041189,0,4970.830475433126,0.022422189,0.0021571522,0.092042856,11060.680650684932,984.375,16312.5,15328.125,0.4517488160320002,1837.7820464955907,1567.9817439269968,2045.2002330457979,-406.711,88.7828,34.25606,46.550987,18.639467,20.307507,-10.15605,25.29589,6.9677043,3.5226405,-5.8016167,23.501463,-9.215334,'Male'
3934.4139653855564,0.038295086,-0.00440979,-0.015716552734375,0.005584716796875,0.02130126953125,0.7496693,8.378802,5231.345137835176,0.0067921616,0,3934.4139653855564,0.029165924,0.003197425,0.11958434,9284.64515186916,539.0625,15703.125,15164.0625,0.500323193891,80.80805973712962,65.40639132514966,99.13755088719131,-374.7913,113.09412,38.4797,38.009438,14.387104,15.812686,-14.041341,23.969717,12.971043,3.0866394,-11.849611,22.645964,-2.6059551,'Male'
3826.748515019538,0.08731811,-0.0043792725,-0.028736114501953125,0.0106048583984375,0.039340972900390625,0.5716615,6.029421,4874.710423241833,0.007023987,0,3826.748515019538,0.066346124,0.0037140178,0.19947058,8339.180424528302,585.9375,17203.125,16617.1875,0.7142756432528211,66.06671118717564,65.40639132514966,85.3129619008554,-328.8031,118.47654,32.86244,38.63667,14.386811,17.75869,-6.741484,15.2352,1.7954804,4.46241,-2.3761592,4.2854786,-6.3749423,'Male'
4954.9094080825425,0.043652505,-0.005203247,-0.017303466796875,0.0050048828125,0.022308349609375,0.5428288,5.1130857,5578.4930241778175,0.012638359,0,4954.9094080825425,0.033736195,0.0037420501,0.11250706,11123.518318965518,2320.3125,17203.125,14882.8125,0.42277123128394917,526.8104787942076,65.40639132514966,2057.0479574677915,-353.64105,94.734215,30.887465,40.46455,14.9445505,17.269865,-10.846256,18.0012,6.070466,11.889381,-8.989989,5.720169,-5.2711344,'Male'
4972.598891880149,0.031987246,-0.0030670166,-0.011016845703125,0.0017547607421875,0.0127716064453125,1.1393478,9.677206,5248.688277960819,0.01949445,0,4972.598891880149,0.023175627,0.0013180071,0.09683767,10399.6456185567,1171.875,16078.125,14906.25,0.46216145157766797,76.14981444680564,65.40639132514966,97.99885899543732,-372.60416,95.34672,6.0068073,27.258303,2.8356564,19.205626,-18.911684,11.335577,-3.9238105,12.393192,-1.3805993,12.24586,-2.0253868,'Female'
3683.420273896488,0.033727147,-0.0052337646,-0.0197906494140625,0.0077972412109375,0.027587890625,0.7313339,3.979591,4911.2006432835005,0.0065649706,0,3683.420273896488,0.029275786,0.0023280303,0.06852506,8417.658025568182,2507.8125,15914.0625,13406.25,0.48895141107291035,78.07873614833207,65.40639132514966,96.31529725464738,-346.0261,121.33112,6.394777,22.279228,3.7451828,16.00514,-23.486816,10.072051,-9.557186,2.8655007,-0.58511597,17.465544,-11.234923,'Female'
5778.2309691466935,0.019867195,-0.0039978027,-0.0095977783203125,0.0038299560546875,0.013427734375,1.1391596,22.734987,5855.022948854722,0.02417105,0,5778.2309691466935,0.01557196,0.0040350067,0.08362626,12970.503826530612,3093.75,16312.5,13218.75,0.2078467235117324,67.58551009836391,65.40639132514966,74.26924703925044,-361.06924,75.959236,17.076248,34.348095,13.538699,31.958078,-12.337084,11.169921,6.1543393,14.776205,-19.245863,11.195686,8.771483,'Male'
3986.919767545438,0.14493532,-0.004501343,-0.02855682373046875,0.02043914794921875,0.0489959716796875,0.32555968,3.5393379,4827.608111506658,0.011945518,0,3986.919767545438,0.10128364,0.00524911,0.3528736,8385.9375,726.5625,16453.125,15726.5625,0.6966281800052757,70.9850365412087,65.40639132514966,91.96585291173604,-294.02594,109.818665,24.629606,37.79619,23.73796,24.788689,-15.428183,3.0725987,0.62554646,3.8764186,-20.710833,2.8393369,-1.4112444,'Male'
4026.7961427929517,0.030773025,-0.0045318604,-0.0156707763671875,0.0066680908203125,0.0223388671875,0.5765342,5.827405,5117.034527138689,0.007032831,0,4026.7961427929517,0.025624402,0.0033790432,0.074970104,9141.771399456522,1921.875,16242.1875,14320.3125,0.47490331605079406,76.87383301432367,65.40639132514966,105.64102395561046,-354.15118,117.42198,20.636621,28.804502,6.7246385,23.660387,-8.422046,16.547443,-3.4975872,7.2463512,-10.763612,16.592985,3.4418032,'Male'
5358.9159033427595,0.03084984,-0.004928589,-0.01385498046875,0.0048828125,0.01873779296875,0.9130767,6.5297503,5838.791949014877,0.015526475,0,5358.9159033427595,0.025217434,0.0052526807,0.08109054,12488.39760638298,3351.5625,16687.5,13335.9375,0.28315673886326964,1746.48594683098,1532.1689914011781,1986.9773524587906,-346.22433,94.88539,39.328003,38.450863,4.31238,11.277823,-16.491198,26.734566,6.4978557,3.3165169,-15.3374815,24.013363,-7.192002,'Male'
2416.7914855938693,0.058341514,-0.0029296875,-0.020843505859375,0.011383056640625,0.0322265625,0.35377234,7.0252757,2863.0164703670425,0.0024659561,0,2416.7914855938693,0.043032896,0.0021237105,0.18760848,4464.73623853211,726.5625,14812.5,14085.9375,0.7085213635532763,92.45253307755505,65.40639132514966,111.27813843321147,-367.0046,140.93884,-14.8008995,29.139105,-1.384619,5.6056046,-1.4343396,4.227824,2.8150709,-2.2612479,-2.4259882,-5.4122376,-0.9490493,'Female'
1719.7817004264382,0.07482874,-0.0034103394,-0.0245819091796875,0.0141754150390625,0.03875732421875,0.56480896,6.1750355,2626.1594887232245,0.00045353227,0,1719.7817004264382,0.05428054,0.0009453178,0.21595937,3246.829236401674,843.75,10664.0625,9820.3125,0.45162397725057013,95.60422520620406,77.78174593052022,119.95585059317834,-369.81635,142.62595,-9.181571,21.139313,1.1472362,-1.7813113,2.6604185,-1.9293264,-1.3723214,-5.5622034,-4.6948805,-4.9461064,-2.9835343,'Female'
4731.698966416579,0.07066214,-0.004348755,-0.0131378173828125,0.0037384033203125,0.016876220703125,1.4814223,17.669052,5080.910373771727,0.009497277,0,4731.698966416579,0.040725064,0.001706105,0.30926666,10097.827440239043,867.1875,16500.0,15632.8125,0.5202973427100869,1024.4262816381076,65.40639132514966,1919.2936094908534,-374.74448,88.55935,22.14981,38.564022,21.156782,19.87627,-6.463417,17.28051,11.365505,-0.5488542,-5.994911,13.471623,0.33998576,'Male'
4952.964954359466,0.043821342,-0.0039367676,-0.0128936767578125,0.0022735595703125,0.015167236328125,0.8914853,19.352442,5574.691203906467,0.007827572,0,4952.964954359466,0.02938031,0.00076098175,0.19947912,11258.669670846395,843.75,16640.625,15796.875,0.4415519287860729,981.6121283427086,65.40639132514966,1998.4877951647445,-420.92505,68.08102,24.396524,40.854935,25.873255,28.040586,-2.8230247,18.059084,10.460209,6.292592,-4.60286,14.369217,1.8387439,'Male'
3595.077375377592,0.08332477,-0.0034332275,-0.015594482421875,0.0102386474609375,0.0258331298828125,0.030130262,7.584616,4458.583585200828,0.008202016,0,3595.077375377592,0.05732693,0.0024684055,0.25634092,8096.297554347826,328.125,15023.4375,14695.3125,0.627928155527162,96.75161208569455,65.40639132514966,245.51937137864914,-338.70905,123.991425,5.8432755,28.140265,4.9563813,16.107016,-1.2362877,11.357815,-11.372614,4.865029,1.0942233,3.0542774,2.387876,'Male'
3434.1428295120963,0.0808132,-0.0028076172,-0.0184783935546875,0.0117034912109375,0.030181884765625,0.4579499,9.442694,4404.498029645573,0.008131151,0,3434.1428295120963,0.055522133,0.0026674946,0.30600873,7585.298295454545,1101.5625,15445.3125,14343.75,0.6828465746552965,67.1730559126171,65.40639132514966,76.44550209132854,-326.31293,128.52963,9.506543,25.12664,11.651941,13.465733,-3.6736114,10.212118,-5.2918224,0.5614594,-1.50536,2.081228,-1.8707174,'Male'
4914.98635555806,0.03648789,-0.0050811768,-0.017059326171875,0.0078277587890625,0.0248870849609375,0.26434478,5.759545,5626.913907800316,0.010923306,0,4914.98635555806,0.029270994,0.0027882094,0.083816044,11293.5791015625,2648.4375,16546.875,13898.4375,0.37956554476202914,1850.0337699091313,1479.9776908465376,2021.7091047947818,-353.6787,97.17044,35.894802,42.435684,13.319879,23.310022,-11.975239,20.819174,2.6482108,4.207328,-8.584372,21.476698,-9.085589,'Male'
4758.876165870784,0.040344037,-0.0053863525,-0.017181396484375,0.0059814453125,0.023162841796875,0.8180965,3.8991394,5399.426816970151,0.013069012,0,4758.876165870784,0.032100797,0.0042548194,0.08684249,10430.149322660098,2953.125,16289.0625,13335.9375,0.45032049276429204,1657.0959542597839,1505.84724520138,1952.8422708394075,-345.6113,100.25096,30.412558,44.323776,14.451752,21.313717,-18.961601,23.166626,7.9298716,0.5361126,-14.916254,22.175806,-11.917949,'Male'
3753.302622434151,0.06441464,-0.004272461,-0.0294952392578125,0.01556396484375,0.0450592041015625,0.76909864,4.0189466,4638.74562220556,0.0095229205,0,3753.302622434151,0.053612895,0.0034785585,0.14534147,7854.677610759493,1242.1875,15773.4375,14531.25,0.5591429408851367,107.21687775002889,66.16637698451642,121.34967043801211,-310.9884,112.75405,17.842314,37.39096,-4.8684077,12.116137,-18.713926,13.106343,-5.8874955,0.62779623,-6.900906,5.285542,0.69302106,'Female'
3799.7693926189745,0.052505687,-0.0034179688,-0.0220794677734375,0.016387939453125,0.0384674072265625,0.56842077,6.042803,5154.991608826909,0.0066327844,0,3799.7693926189745,0.041952785,0.0037217443,0.1330006,9444.52373798077,937.5,15796.875,14859.375,0.39431023158353856,103.07887915449807,88.32151700497141,140.20166900511882,-342.63965,107.28991,32.12253,38.602715,2.313161,9.67986,-22.569721,9.748732,0.47375005,3.365357,-18.341478,2.6311862,0.74064624,'Female'
4581.296188881788,0.047490753,-0.0029296875,-0.013214111328125,0.0034637451171875,0.0166778564453125,0.75156647,9.889856,4915.27524919537,0.010543916,0,4581.296188881788,0.032725338,0.0021534578,0.13956898,9552.618684668989,890.625,16570.3125,15679.6875,0.5755925817870681,500.5215002057488,65.40639132514966,1843.2376561643027,-391.22055,97.021324,12.524671,35.77221,15.396205,16.328047,-6.255806,19.43062,-1.8226627,3.3292363,-2.218332,15.282237,0.33212397,'Male'
4240.5155478510615,0.03625586,-0.0033111572,-0.014434814453125,0.0041656494140625,0.0186004638671875,0.7619277,5.851488,4981.695625752324,0.008299964,0,4240.5155478510615,0.028012777,0.0017781364,0.08294825,8982.794943820225,914.0625,16382.8125,15468.75,0.6293001874836074,904.4766521483582,65.40639132514966,1986.9773524587906,-394.86768,108.23207,17.525566,31.22231,9.156965,11.740014,-11.672899,23.870201,1.9427547,6.9750195,-10.592779,12.452866,-1.0941688,'Male'
4589.285182027341,0.04511338,-0.003326416,-0.0111236572265625,0.0029754638671875,0.01409912109375,0.5318771,16.408491,4972.992728520459,0.014910918,0,4589.285182027341,0.030023756,0.0,0.14012754,9543.18669527897,0.0,15890.625,15890.625,0.5408173338411989,1755.50297247139,1642.1380651047812,2045.2002330457979,-362.60748,103.8688,7.003785,27.054546,17.92171,23.312626,-11.041448,15.557026,1.0708649,2.5876575,-1.2036483,12.228535,-7.1522927,'Male'
3592.5463449312806,0.050279565,-0.004333496,-0.017547607421875,0.0076904296875,0.025238037109375,-0.5160784,16.151085,4688.502122539255,0.0056842165,0,3592.5463449312806,0.036867034,0.0017979194,0.170267,8118.6266447368425,1265.625,16242.1875,14976.5625,0.5707753600691315,78.62986060342342,65.40639132514966,98.56656061031477,-338.78595,126.790825,5.9720182,25.548891,19.307005,20.746574,-15.994504,17.83412,3.5211682,1.1821601,-10.5945635,12.228752,-7.6117167,'Male'
6405.187648931766,0.011940659,-0.002456665,-0.0069580078125,0.002838134765625,0.009796142578125,-0.82444674,5.9243603,5850.666838559292,0.038231455,0,6405.187648931766,0.010768237,0.0020730968,0.024228089,13567.277428057554,7570.3125,16148.4375,8578.125,0.1545417761357535,81.25253034112086,65.40639132514966,96.31529725464738,-363.0616,64.46935,3.3249924,35.21929,8.589526,28.015085,-11.930276,13.46258,-0.47435623,14.193676,-15.366418,8.3096285,1.8175434,'Female'
6516.598625386194,0.013520792,-0.0030059814,-0.007049560546875,0.0024871826171875,0.0095367431640625,-1.4136224,31.270636,6007.996964757756,0.03873563,0,6516.598625386194,0.011076207,0.0010418142,0.05363219,14004.464285714286,4570.3125,16335.9375,11765.625,0.17306245362159875,376.0944096080466,70.10083450255941,1541.0447560743582,-364.4062,66.64531,7.0520496,33.665733,8.591245,22.40861,-11.968749,13.486471,-1.6997995,13.247942,-15.730436,7.3864436,-0.5980389,'Female'
5363.590135315888,0.04975386,-0.003982544,-0.01348876953125,0.0062408447265625,0.0197296142578125,0.90755,10.2658205,5435.97327689239,0.024516314,0,5363.590135315888,0.03508413,0.0036275028,0.14524917,11425.934770742359,1148.4375,16078.125,14929.6875,0.3657939691453478,475.11728990889185,65.40639132514966,1479.9776908465376,-340.45663,76.8938,25.654345,54.40579,9.672143,26.822044,-12.667807,13.795954,4.351158,19.108217,-14.546784,3.813276,2.9641454,'Male'
4220.467683440354,0.04847013,-0.0035247803,-0.0163726806640625,0.0086212158203125,0.024993896484375,1.0729829,18.045069,5217.200108134283,0.010524036,0,4220.467683440354,0.034439072,0.0038913686,0.19850606,9810.97412109375,937.5,16031.25,15093.75,0.4781663907738191,70.44343079750003,65.40639132514966,90.90953499696329,-364.20343,99.12991,34.08168,45.279083,17.017487,26.566532,-6.969412,8.624289,-1.9619932,15.967993,-6.047202,-2.5224092,-0.024594128,'Male'
1980.4863416426942,0.04437716,-0.0032806396,-0.01580810546875,0.00616455078125,0.02197265625,1.0341473,8.335816,2604.749997223156,0.0007010238,0,1980.4863416426942,0.033832833,0.0016260435,0.121876255,3720.5602134146343,1007.8125,10828.125,9820.3125,0.5807808561667447,79.11416012052227,65.40639132514966,106.252996181733,-377.65872,169.30135,-8.999772,23.680033,19.372814,12.782811,-9.174037,11.356162,-4.6221395,-2.140577,4.027942,-8.271806,10.694299,'Male'
1759.9342032961372,0.034811612,-0.0029296875,-0.010715484619140625,0.0009307861328125,0.011646270751953125,0.9267947,11.780084,2717.787835771662,0.00024184777,0,1759.9342032961372,0.02480367,0.0013389711,0.10542984,3581.1705508474574,984.375,9843.75,8859.375,0.3561540383379897,84.97496749072786,65.40639132514966,104.42763330455712,-422.90366,164.48534,-11.250739,19.099201,23.685287,11.17725,-1.6463255,9.446839,-6.033148,3.3697846,4.830188,-13.079491,11.702218,'Male'
